alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
30.80720715,70.09993564,28.32499006,2.782362351,6.017425067,6.735723517,6.28731677,6.234746739,0.208802502,0.020206564,0.020584841,0.681997921,0.045454545,0,25.33827289,68.28502109,64.76571562
31.86083626,24.30536515,23.26113357,25.16272536,7.041055176,7.967411884,6.742041502,6.289495023,0.246797357,0.716313381,0.02234495,0.51906674,0.272727273,0.022727273,19.54460444,22.93478903,15.37024455
26.9732549,20.56096497,0.21644302,0.523029088,6.718694647,6.784704353,6.193702885,6.39123901,0.466563009,0.020066817,0.095305968,0.678583252,0.295454545,0.068181818,18.305088,27.76350542,22.53535354
31.31244744,21.95556405,24.1794771,23.6208881,6.869658633,6.999116157,6.407875242,6.696583749,0.233151442,0.034142652,0.02039296,0.131022789,0.272727273,0.045454545,19.11999549,21.13777507,13.58567559
7.129105286,65.09419055,22.82134335,27.79742622,7.366268151,9.4937598,6.726712324,6.304203323,0.707701784,0.020436279,0.644699914,0.431078982,0.068181818,0,26.86021153,33.8960169,21.07849413
28.74017332,22.29927616,26.45112791,26.64211178,6.163157987,6.275943558,6.281475298,6.206452069,0.287883965,0.450703292,0.360492322,0.7423462,0.25,0.090909091,17.45578779,46.9776729,46.96203889
2.304076454,22.10622987,11.79659883,17.89089695,6.033162379,7.004277496,6.004583578,6.190432596,0.52208345,0.122060851,0.030942786,0.402198417,0.295454545,0.045454545,17.50919155,49.8256312,50.41938448
28.5511791,66.3996304,22.04598874,26.73621257,8.064211925,9.490125129,8.570335642,7.871867224,0.727848998,0.02456189,0.044248155,0.144447908,0.045454545,0,28.51791661,24.41697554,7.751742364
6.289329979,60.72821903,23.77820015,12.05917661,6.322395204,8.547728216,6.308756379,6.288856767,0.117361899,0.02,0.02,0.306902465,0.090909091,0,25.13444756,45.72015197,37.36608494
31.33086769,17.85468451,27.63550112,29.36803163,6.089153301,6.734033941,6.188823026,6.219153146,0.064863169,0.026616254,0.035883991,0.045406391,0.25,0.068181818,17.78375678,47.59742941,47.39446909
6.925979952,58.78618564,1.782019207,25.1287699,7.140494105,8.583905855,6.321435679,6.341517427,0.152270988,0.02128188,0.04942105,0.368240303,0.113636364,0,25.33883462,34.8679995,23.83990304
31.03770338,24.32081329,26.05436207,27.27112751,6.40550421,7.863233178,6.458221279,6.25400142,0.401093743,0.68396672,0.02557492,0.708357384,0.25,0.022727273,18.9581351,32.39669674,27.56470733
5.856716377,57.30360374,2.824567006,14.30016675,8.265465089,9.450589342,6.656627839,6.880740574,0.709201686,0.02,0.022375849,0.058039509,0.136363636,0,26.22315371,24.93701691,10.78197198
21.49377044,0,5.891185359,15.48380942,6.356880931,6.823240669,6.000048099,6.087257805,0.516663626,0.02967372,0.046675351,0.091519277,0.295454545,0.068181818,17.51784743,43.40933738,42.50899815
47.15286596,30.13800721,14.89519369,27.27360704,6.000128841,8.442871813,6,6.018323689,0.47342389,0.021675087,0.103968361,0.260395712,0.295454545,0,18.78786401,69.44236221,73.16243042
3.416677502,60.79398791,34.49008585,20.90964758,6,6.021514976,6,6,0.02,0.021722595,0.025252305,0.75,0.204545455,0,21.28847877,106.0299214,115.0495297
6.639241718,17.78067301,12.79224207,24.8263572,6.880942365,7.010670991,6.458905648,6.693767575,0.270656887,0.248108299,0.058665237,0.289473388,0.295454545,0.068181818,19.04356864,19.57189387,11.76086019
10.83622576,65.30565889,30.51026133,18.23760324,6.486081579,6.32250162,6,6.008046119,0.537339545,0.022097729,0.634233532,0.136873405,0.136363636,0,23.6218138,77.42253645,77.58774402
14.86600378,77.26361255,1.551348197,18.08135858,7.085567266,8.590681433,9.084214405,6.782440593,0.087522069,0.021028526,0.031370431,0.399291468,0,0,29.0397521,31.81500868,16.25708293
12.60276905,49.76190064,12.29753575,28.17452135,7.579885372,9.46113465,8.91162003,9.020526263,0.026720845,0.073911815,0.020026592,0.417673396,0.159090909,0,26.1450809,19.6470776,4.41662419
12.40317416,57.30360374,14.3127047,5.558138258,7.892891804,9.440771022,6.656627839,6.880740574,0.709201686,0.021316269,0.021223207,0.058039509,0.136363636,0,26.17538392,24.91303104,10.80432001
10.75207407,65.44968612,12.97284238,6.645059712,7.553705353,9.5,8.161624482,6.902633576,0.726322046,0.02,0.02,0.027052177,0.068181818,0,27.80540448,25.65838207,10.02271517
27.93469181,21.25992537,25.93534459,12.20108905,6.579063141,6.465570697,6.185610827,6.218223974,0.373420774,0.021559888,0.020291156,0.195884746,0.272727273,0.090909091,17.85525769,37.00119919,34.28806687
13.24817692,42.83144857,26.81396192,17.10767328,6.623519424,9.404341341,6.202336392,6.159549106,0.237528025,0.03352001,0.020633992,0.036981033,0.227272727,0,22.27138459,40.57351883,34.04543861
28.22644962,31.11557634,9.090936903,22.60138085,7.150059947,8.463648719,6.271400111,6.440319508,0.209234622,0.0909182,0.159706785,0.12837873,0.272727273,0,20.41860981,24.45106506,16.27182284
6.063747303,23.45677935,25.18022066,11.24755484,6.405511151,6.93278138,6.28268769,6.275029931,0.252385535,0.247706414,0.100101457,0.586598535,0.272727273,0.045454545,18.37873615,34.22324105,30.38487087
17.4665712,6.628946709,31.71200339,10.26818696,6.103512253,7.16448369,6.037462557,6.00288462,0.486715652,0.520659048,0.021521238,0.184238946,0.25,0.068181818,17.61193427,58.41629608,60.77566289
6.546551711,9.932593652,26.82013956,23.69720506,6.640817254,6.81888674,6.292985737,6.301281239,0.19838066,0.022292606,0.042256316,0.425307819,0.25,0.068181818,18.42631612,31.0428399,26.41954152
29.26607418,77.55744517,21.82479989,3.004468264,7.987713188,9.5,9.223299366,8.63561692,0.720423395,0.064823103,0.021013758,0.04784303,0,0,30.41880538,27.93534019,10.05856459
2.268357355,49.24297178,31.18650332,7.465202072,6.129573065,9.47352226,6.140282082,6.138050988,0.368661485,0.039450519,0.034001582,0.420005529,0.159090909,0,23.06847333,57.10214306,53.45059581
7.155429057,26.95279859,25.06934207,19.18106746,6.449711602,6.023646897,6.450955486,6.167184951,0.081696637,0.022775449,0.057121186,0.368236269,0.25,0.113636364,17.48953293,45.83905786,45.49438323
11.6202741,26.94067022,30.5530557,29.1260536,6.106369389,6.067422265,6.00531255,6.024514767,0.263466546,0.024209882,0.043628018,0.707467914,0.272727273,0.090909091,16.86188741,69.16089092,74.64960092
33.12860801,60.26915822,23.74376315,11.75635851,6.508340783,6.932212897,6.001272639,6.0017855,0.466057306,0.022021541,0.124383274,0.270929608,0.113636364,0,24.14361193,59.79789845,55.55867881
4.984367354,21.82861767,22.84989077,16.61862386,7.165008633,6.999553921,6.635563919,6.265948365,0.208068439,0.357690669,0.02415839,0.75,0.272727273,0.045454545,18.9340955,23.64278962,16.86424155
29.35432967,59.6335778,27.74024369,14.82281198,6.098381165,9.379402621,6.152949336,6.251880796,0.684771201,0.02,0.029260162,0.249596862,0.090909091,0,24.79995536,56.49030283,50.89432567
16.52655674,24.43804032,26.9856484,28.02480045,6.303725761,6.164365896,6.180902717,6.05190963,0.675091787,0.553898695,0.492280289,0.026399811,0.272727273,0.090909091,17.20435092,52.11952018,53.47650811
5.084472424,22.59876686,13.56745608,18.90283416,7.294027132,6.777639444,6.291924516,6.325852502,0.238261192,0.573324904,0.020564746,0.39856112,0.295454545,0.045454545,18.61194425,25.05472725,18.8978223
30.02580794,57.97352824,22.46271939,10.34724696,7.453131528,9.009179822,7.571642757,6.643381449,0.745939554,0.020262772,0.020123783,0.160498823,0.113636364,0,26.31280241,25.93335238,11.92564746
5.629623959,26.7219932,29.05149286,10.0442115,6.297096074,7.125308623,6.152511182,6.017715888,0.26543924,0.038477015,0.030979491,0.059181919,0.25,0.022727273,18.47204398,48.70648424,48.00101111
8.384271357,61.58850737,1.209517737,25.15550151,6.503491157,8.515896504,6.434285567,6.283066019,0.081166738,0.020098157,0.021203136,0.724443154,0.090909091,0,25.41011506,40.68206375,30.91021124
32.24249143,49.54830593,27.61847517,4.064338704,6.422370324,7.708563807,6.329905608,6.315630168,0.36943296,0.021272954,0.023923436,0.525330135,0.181818182,0,23.51913845,41.51024355,33.89343959
5.987838707,57.94810107,22.60444559,7.698759316,7.388344298,9.494636551,7.473699341,7.01431728,0.602008005,0.02,0.024214345,0.600404363,0.113636364,0,26.66429863,23.40378597,8.462025077
11.68903755,42.85251733,15.62954155,11.32955364,7.901893565,9.496648613,8.841558933,7.29160507,0.711888763,0.020546074,0.021195913,0.071779007,0.227272727,0,24.48345705,17.48416966,3.520353124
28.2988208,43.19609905,17.05946095,7.080580588,7.242880984,9.350405303,8.569702356,6.811799725,0.102683807,0.020675815,0.038690911,0.039938984,0.227272727,0,24.05388507,19.97469122,7.021808553
13.99351757,49.74158435,30.7800702,6.532834134,6.032374237,8.182114038,6.105442654,6.051975979,0.595303978,0.024209882,0.020088726,0.357269943,0.181818182,0,22.82476971,65.39607484,63.87085377
10.98288716,1.169433578,22.39422435,15.63735925,7.038759135,7.15777813,6.898347639,6.716699649,0.555269503,0.578038734,0.033897764,0.162537197,0.272727273,0.068181818,19.52977538,16.58439636,7.613750894
33.55232389,23.19627924,34.2353641,16.24550807,6.045507873,6.256747581,6.004683167,6.008987357,0.735684662,0.092668816,0.04670368,0.02,0.25,0.090909091,16.92126995,69.54438448,75.07662427
13.86602657,19.00507481,10.71319113,4.516308447,7.639343578,7.370844268,7.373127713,7.321454886,0.749049841,0.062543185,0.056912749,0.020669917,0.295454545,0.045454545,20.21477019,11.71826449,0.943880296
33.92567285,82.26954762,27.48830674,32.14882057,6.006812884,6,6.005942787,6.022870044,0.277314417,0.020017367,0.081030104,0.045139493,0.113636364,0,23.24859478,121.4708995,131.8635846
7.256075072,22.59876686,13.56745608,18.94975639,6.434945169,6.777639444,6.295586986,6.335106201,0.238261192,0.573324904,0.020749563,0.39856112,0.295454545,0.045454545,18.16973104,31.13728411,26.8331944
20.09938752,21.8630956,32.34926098,15.97897746,6.34754833,7.081047968,6.069010316,6.130567189,0.553449766,0.298917762,0.021613984,0.13326598,0.25,0.045454545,17.98406087,46.50967437,45.77705131
7.015581971,30.07672585,2.824431765,9.565855274,6.691217842,9.174301145,6.226187746,6.607775031,0.480577786,0.061945895,0.02,0.248210047,0.295454545,0,20.13538762,25.06172874,17.32375049
10.54841813,29.42125857,3.338702434,13.34756827,6.710644918,9.27787253,6.120226353,6.751779598,0.75,0.02,0.107317146,0.477850074,0.295454545,0,20.11964885,25.10615262,17.3814996
9.694424748,8.401105983,28.77545139,2.271018645,6.203536581,6.738841558,6.035443554,6.119181804,0.652071985,0.528091173,0.463758657,0.252433314,0.272727273,0.068181818,17.65012292,50.37281803,50.87596474
5.715313337,43.13048297,29.6249695,15.17297434,6.013795634,8.481016953,6.080995453,6.091960982,0.210066084,0.048011165,0.032441054,0.527618871,0.227272727,0,21.6409859,62.43939544,61.50448217
