alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
32.83788269,82.86856782,14.70421607,36.34444115,7.765069238,7.704091662,9.466265524,6.28273473,0.497273688,0.247547327,0.116415617,0.275053708,0,0,31.92041919,44.41215443,28.65947793
26.27192437,22.55655245,35.43742919,0.869248602,6.996463873,7.031149029,6,9.5,0.02,0.75,0.129565363,0.02,0.25,0.045454545,19.97316167,32.01575836,25.92065919
10.50795553,49.2267377,34.88337918,20.83079973,6,6.546448505,6,6,0.02,0.02,0.75,0.30295852,0.204545455,0,21.83012865,81.13143517,84.14529611
32.83788269,27.14087405,14.70421607,36.34444115,7.765069238,7.704091662,6.700755402,6.624460615,0.497273688,0.716752378,0.3766673,0.275053708,0.295454545,0.022727273,20.44409588,19.15609186,9.842808711
30.4958922,66.75661937,3.239321647,14.25611814,6,6.221538107,6.193801699,6.017027461,0.614428476,0.02,0.449041312,0.066180655,0.181818182,0,23.04615588,86.41434741,89.3787338
0,34.63885517,31.4702238,14.06594201,9.5,7.650240008,6,6,0.536103618,0.02,0.725071648,0.75,0.25,0,20.97833635,47.79142059,44.20366332
1.884944124,44.20160461,17.41489078,30.22857392,6.750650485,7.120484318,8.084690795,7.340063486,0.485444935,0.316506867,0.44688141,0.350830682,0.227272727,0,24.22446423,23.28123613,10.93216424
45.84724621,34.43073753,12.8911427,29.82629438,6.516061207,7.737786586,6.07405394,6.559364323,0.657506531,0.369541945,0.598574839,0.02,0.295454545,0,20.76043462,36.97310516,31.29424937
7.096295666,56.90547546,0,25.69009946,8.680210407,9.5,6.118595967,6,0.315200213,0.02,0.75,0.02,0.181818182,0,24.87870157,45.06215732,36.83208659
19.57798003,32.97074253,31.34047286,29.09657605,8.163965927,8.658258554,6.838845789,6.450102649,0.748125264,0.635673918,0.75,0.609896744,0.25,0,22.10771362,23.53576313,13.43842916
0.259095945,27.96899175,26.53266499,37.57743594,6.052604722,7.588306847,6.015102852,8.051774032,0.02,0.700346448,0.333635433,0.153761937,0.295454545,0.022727273,20.04338578,43.38387766,39.89347928
0,71.35740056,10.26702978,39.33095686,8.958783981,9.5,9.477346655,9.366653593,0.46339315,0.75,0.75,0.023399661,0.022727273,0,31.74432228,28.79012147,9.740643526
34.08491916,10.25563408,0,10.83935987,6.094640877,7.314679062,6.879132454,6.345079042,0.75,0.02,0.021633883,0.02,0.295454545,0.068181818,18.48815709,35.86122836,32.42382341
1.884944124,44.20160461,17.41489078,30.22857392,7.478074701,7.120484318,8.084690795,6.236735887,0.692111025,0.316506867,0.44688141,0.350830682,0.227272727,0,23.59035457,29.7460971,19.50110139
31.95195652,80.18203504,18.75150239,14.06594201,6.687260913,8.504810881,6,6.531814086,0.536103618,0.02,0.725071648,0.75,0.045454545,0,27.69170268,46.1576115,35.18174707
0.152441771,44.76321793,16.06772181,28.6655604,8.706674859,8.199833084,8.497881415,8.373287756,0.735797337,0.608710412,0.030792055,0.275834392,0.227272727,0,25.16968069,18.6401714,4.250422391
24.17422566,16.01786167,32.09232668,12.9482398,6.553169561,6,6.396971738,6,0.4522485,0.577529959,0.443862528,0.02,0.25,0.159090909,17.1207749,51.39833381,52.6983827
30.4958922,66.75661937,3.239321647,14.25611814,6,6.221538107,6.193801699,6.283511281,0.614428476,0.02,0.279302523,0.066180655,0.181818182,0,23.34164892,78.54986836,79.43092934
12.88072542,60.42853773,9.85013873,38.14017278,7.077584591,8.457329912,6.688772466,6.433410191,0.356062803,0.343086446,0.437614597,0.091631878,0.113636364,0,26.86229106,35.30796706,22.84600514
18.26128242,24.49072964,34.32231934,16.410274,7.095134488,6.855939414,6.459805533,7.456783963,0.454140697,0.573023678,0.585963321,0.201487324,0.25,0.045454545,20.37241112,21.73713337,13.01859498
7.487923718,20.18477539,0.05929384,7.345917892,6.374197255,7.707717923,8.454875506,7.199744087,0.497273688,0.025878254,0.27680733,0.275053708,0.272727273,0.045454545,20.180737,20.13279002,11.36495585
28.57857571,35.76413785,0.234111268,0.399089011,7.103112069,6.822868092,8.923028052,6,0.738475024,0.091009023,0.75,0.02,0.25,0,21.51095202,35.76442349,29.07039193
36.20860077,65.38105367,18.66317395,21.01101048,8.294332505,8.407528968,7.642816795,8.629285774,0.621285506,0.75,0.143264258,0.02,0.090909091,0,29.32490566,26.18527846,9.096631137
19.59398968,2.479736356,37.50128965,1.012319294,7.103240942,6.822868092,6.838845789,6.765718396,0.447242893,0.409975413,0.203963555,0.609896744,0.25,0.068181818,20.26277484,21.47332972,12.83291642
5.608105183,24.17956132,15.8072467,36.96656299,8.852861264,8.199833084,9.109748724,6.271952746,0.603505491,0.367655396,0.615177905,0.061673051,0.25,0.022727273,20.64220726,23.88093728,15.44309925
34.08491916,10.25563408,0,10.83935987,6.094640877,7.314679062,8.770590014,6.345079042,0.75,0.02,0.021633883,0.02,0.25,0.068181818,18.92269802,35.19563305,31.16427486
16.07612886,24.90054008,17.85657633,5.161859578,6,9.5,6,6,0.75,0.75,0.02,0.02,0.295454545,0.022727273,18.5558161,58.07096814,59.48386437
