alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
15.43271487,22.53039233,0.307946507,14.06594201,8.090688086,7.449722773,7.242650499,6.500923599,0.400099285,0.024810092,0.07959446,0.743307985,0.295454545,0.045454545,19.76935076,16.2979993,7.063475458
16.30274373,32.26428992,5.877650852,18.46055022,6.606675376,7.328655355,7.085019171,6.283035235,0.564115245,0.460370784,0.747309341,0.060804503,0.272727273,0,20.66632933,27.64661959,20.02892185
28.88416506,6.425610593,9.229945929,11.57058736,6.845268129,6.235268465,6.616046147,7.315326168,0.40890882,0.75,0.107750222,0.02,0.295454545,0.090909091,18.81745214,21.73052701,14.66374129
28.70916448,12.87576471,29.23279964,9.584413101,6.493306428,6.050580084,6.01954088,6.252057479,0.286844367,0.158735059,0.101285136,0.597538741,0.272727273,0.136363636,16.87474993,49.16325592,50.15909133
8.000271729,20.87897545,13.06277275,5.910256333,7.616008054,7.453461723,7.053882732,7.266228931,0.286193271,0.337490297,0.022205526,0.647725835,0.295454545,0.045454545,20.14606245,12.16808666,1.608242079
24.38077718,13.5401294,26.2854944,13.982149,6.545782771,6.057779077,6.202724934,6.394703184,0.613602505,0.02,0.734205493,0.066180655,0.272727273,0.136363636,17.2719474,39.72391037,38.23979673
35.52812654,64.41801122,31.39087939,5.723668894,6.434180299,6.507512965,6.034225124,6.477553031,0.02,0.02,0.071370664,0.125591057,0.113636364,0,24.59583367,61.53903645,57.1918229
24.90699214,31.18292882,11.53652163,24.59275697,7.566879383,9.020126109,6.902971813,7.789141529,0.269645297,0.61162518,0.46599909,0.079706006,0.295454545,0,21.86691339,14.1092994,2.178736273
31.7037931,15.57340332,16.30699231,15.79136582,7.049357966,6.464011578,6.036993528,6.428116299,0.490653429,0.272677231,0.283807169,0.313224568,0.295454545,0.090909091,18.08637087,29.88480655,25.35622371
16.69503042,2.17911742,21.34256183,29.80728772,6.669822075,7.436142676,8.075150516,6.842947905,0.347083208,0.510694847,0.041441985,0.056363696,0.272727273,0.045454545,19.80030273,17.04127572,7.959355445
23.72394,14.30327614,7.279757785,25.75061852,6.541056312,6.338860595,6.093793441,6.015108271,0.129838243,0.226351502,0.654583313,0.122733475,0.295454545,0.090909091,17.21598817,44.4807994,44.16912144
0.460064097,32.82091835,28.87175365,28.63298847,6.43223338,7.768914518,6.118153777,6.285403937,0.685224978,0.053262179,0.023830275,0.253066735,0.25,0,20.15413597,40.22916517,35.87609239
5.356377115,24.91873993,14.99362938,20.69463563,6.755745533,8.353279249,9.375892857,6.244479674,0.732628845,0.75,0.136243536,0.446563754,0.25,0.022727273,20.19180322,24.24955463,16.3799049
31.01251364,19.52362969,26.2854944,14.25611814,6.545782771,7.023781471,6.195816647,6.277100538,0.614428476,0.02,0.448992351,0.066180655,0.272727273,0.068181818,18.35256423,33.30567274,29.30981929
0.259095945,43.88138894,16.0543761,35.13187157,7.617848206,8.976159136,9.194237138,6.572549185,0.034978582,0.388351317,0.186833807,0.153970193,0.204545455,0,24.47574716,23.72923764,11.21420488
0.259095945,20.51206359,30.15244109,16.3088037,6.052604722,7.514024179,6.085678243,6.046110501,0.636399282,0.291605989,0.180458258,0.16411226,0.272727273,0.045454545,17.88391905,56.22164363,57.88268627
30.70326685,4.824356361,30.66733842,25.04386818,6.117108801,7.017104533,6.015102852,6.187192336,0.445463202,0.696424327,0.673673862,0.580540504,0.25,0.068181818,17.81074478,52.09583441,52.86440174
31.7037931,15.57340332,16.30699231,15.79136582,7.049357966,6.464011578,6.066722582,6.428116299,0.490653429,0.272677231,0.283807169,0.313224568,0.295454545,0.090909091,18.11843779,29.29012992,24.6004825
24.37683986,5.556668154,26.2382453,24.40673093,6.551426389,6.226224461,6.779874812,6.27668482,0.69291547,0.75,0.602584818,0.066500996,0.25,0.090909091,18.19842786,33.50659404,29.73691331
36.68656204,62.51248498,1.986651817,9.696214484,8.62102417,9.482406551,6.550105215,7.362346026,0.418081549,0.02,0.056119883,0.044980751,0.090909091,0,27.28510426,25.84193837,10.80954313
24.09722708,13.5401294,26.2854944,14.25611814,6.545782771,6.057779077,6.985534277,6.277466621,0.614428476,0.02,0.7362647,0.066180655,0.25,0.136363636,17.89921561,36.08375459,33.19161377
25.9874298,51.47279614,4.379766402,27.36974879,7.333357406,8.982005634,8.474547763,6.97735706,0.207364755,0.02,0.052750544,0.21920103,0.181818182,0,25.63327273,21.977546,7.848321384
25.95103684,58.38542775,0.556206604,31.13719065,7.899789562,9.041783944,8.388412201,7.103045682,0.608836432,0.02,0.02,0.75,0.113636364,0,26.98316648,23.6661044,8.488489525
0.253970113,12.5736437,0,26.29827987,6.916351644,9.145587924,6.572775939,6.527537775,0.492709153,0.025451632,0.165548025,0.744384824,0.295454545,0.022727273,19.99140446,20.297588,11.71709424
25.95103684,58.38542775,0.556206604,31.13719065,7.899789562,8.658706406,8.388412201,8.43549104,0.608836432,0.02,0.02,0.75,0.113636364,0,27.2734648,22.83396287,7.164226879
5.301211619,4.824729955,0.345792403,25.98555835,6.382131892,6.120994387,8.196121392,6.534720223,0.198766335,0.021226091,0.102929171,0.111110325,0.272727273,0.136363636,18.18508581,31.45416832,27.26028591
10.50156363,10.51366998,8.009379959,1.880560219,7.594627332,6.55693168,6.405004631,7.091881347,0.210468667,0.695493402,0.024789087,0.75,0.295454545,0.090909091,19.23987979,17.97221791,9.61689135
24.37683986,5.556668154,26.2382453,24.40673093,6.41189509,6.226224461,6.779874812,7.078320179,0.69291547,0.483178369,0.352183539,0.066500996,0.25,0.090909091,18.82962277,28.12230418,22.49237209
0,5.521319704,1.070587387,24.40673093,6.409754201,6.316511897,6,6.415714149,0.693029125,0.75,0.75,0.072464141,0.295454545,0.090909091,17.42220928,38.40734038,36.49215026
23.72394,14.30327614,7.279757785,25.75061852,6.322116849,6.338860595,6.093793441,6.015108271,0.129838243,0.226351502,0.654583313,0.122733475,0.295454545,0.090909091,17.05522085,48.33112894,49.06743622
25.21398553,31.10635485,26.4431223,25.10617594,7.206740565,8.228848241,6.864816257,6.859727986,0.271494194,0.020102924,0.034955035,0.050096715,0.25,0,21.49926529,18.19412925,7.55356786
29.83798628,51.65096192,25.12913267,25.19266889,6.405765188,8.201386038,7.169400028,6.193867369,0.445779843,0.045800319,0.058049352,0.581624169,0.159090909,0,24.32786945,39.53387288,30.73104602
2.3002456,61.14273337,24.20981947,12.46244449,6.134723844,6.989558373,6,6.036417984,0.202405838,0.022569819,0.118285173,0.611600322,0.113636364,0,24.10040847,67.10920735,64.63598884
16.18378166,2.381733712,5.877650852,18.45884023,6.606675376,7.328655355,6.149406536,6.281523296,0.564115245,0.022986747,0.747309341,0.06608521,0.295454545,0.068181818,18.25863674,30.25780206,25.69156383
20.52380381,73.86864942,24.53713778,14.54539136,6.146430274,9.02753158,6.83627415,6.242179512,0.244811254,0.02,0.75,0.596016136,0.022727273,0,27.29952859,52.04640999,42.94040583
29.35645077,14.8328918,5.971279974,25.72256617,6.886487556,6.794885856,8.799037416,7.119048125,0.436392896,0.743892155,0.064836967,0.378984624,0.25,0.068181818,19.98927661,15.53934271,5.906889574
9.108216981,31.18292882,11.53652163,21.09804165,7.564072112,9.092925657,6.901625035,7.798531856,0.516964197,0.419529301,0.46599909,0.318583104,0.295454545,0,21.87610575,14.08788508,2.142546035
23.77052652,32.50614965,0.7991415,0.634912628,7.221632854,7.098922329,6.116964476,6.635861564,0.562215165,0.75,0.720263906,0.735829676,0.295454545,0,20.60995039,25.87438063,17.82886032
24.19723865,52.21941298,20.18040409,21.97902003,6.308507536,6.704675267,8.03702904,6.015909876,0.268707846,0.024437596,0.052474493,0.350734781,0.181818182,0,23.50491229,51.20446919,45.88046625
25.21398553,31.10635485,0.00953384,25.09550253,7.168715441,8.15083277,6.954381959,7.164713335,0.26355351,0.067959542,0.022077037,0.409788387,0.295454545,0,21.45571623,15.59423967,4.430186958
25.26026733,31.3637242,0.505801761,25.34717094,7.296561414,8.314535218,6.556083998,7.573461069,0.389887143,0.138905776,0.02,0.337961513,0.272727273,0,21.46011015,16.16819555,5.110397864
30.83634201,32.05447025,26.45716575,23.21844206,6.374239241,7.013825378,6.118153777,6.285403937,0.740793507,0.546669407,0.709298451,0.028947612,0.272727273,0,19.79250498,40.89230862,37.07893778
8.675859325,13.0300009,7.740487508,21.8730942,7.267945223,6.195382464,6.341203938,7.14380019,0.75,0.695392679,0.039181041,0.02,0.295454545,0.113636364,18.58014728,22.95206243,16.37467859
13.13429329,15.94626134,23.49748115,11.5384034,7.191588846,6.511138416,7.985566663,7.30988664,0.293206776,0.325004874,0.044704417,0.6269965,0.25,0.090909091,19.9099589,15.60660276,6.0552751
25.42228342,27.01862872,7.131500023,22.65053019,6.708797123,7.222627158,6,6.591539596,0.75,0.02,0.75,0.02,0.295454545,0.022727273,19.14261663,28.85782068,23.0125552
24.37683986,21.60540186,26.21734511,16.13846776,6.057610706,6.239437271,6.468926506,6.27668482,0.529132556,0.352385818,0.607475221,0.066500996,0.25,0.090909091,17.59883862,47.52046585,47.55977886
24.04877222,15.16055995,24.72848552,14.96376628,6.845825459,6.278992363,7.35737317,6.80662449,0.75,0.446711901,0.421003829,0.280876437,0.25,0.090909091,19.21033819,21.94798209,14.53595585
7.011666291,19.40580583,25.17953567,20.68420843,7.826528559,6.937617872,6.570508165,6.70223434,0.522017178,0.42439506,0.441664884,0.051595594,0.25,0.068181818,19.64178468,18.18604903,9.471099189
27.93973225,25.05687879,14.99362938,20.04981068,6.756349298,8.328393574,7.93163961,6.245832806,0.732641363,0.75,0.132244788,0.621600221,0.272727273,0.022727273,19.82948096,23.91843472,16.3523086
30.37453494,24.23769795,21.45176946,7.124109583,7.247969921,6,6,6,0.02,0.02,0.02,0.75,0.295454545,0.159090909,16.76762288,49.69997685,50.94300608
31.09955946,14.83298169,22.0228789,7.342436395,6.916073395,6.087330394,6.383390554,6.479178654,0.44736147,0.045152997,0.136808591,0.732640319,0.295454545,0.136363636,17.72911436,30.55663674,26.56778241
5.422698205,21.74493224,24.85236616,30.22857392,9.110841566,7.120484318,6.525886922,6.226407458,0.493422431,0.59712928,0.372998866,0.381062433,0.25,0.045454545,19.3290666,25.34163729,18.56035038
33.84119292,31.41049834,18.1642677,15.93039432,6.893610845,7.826025071,6.595459737,7.576650669,0.75,0.02,0.75,0.655857212,0.272727273,0,21.38868984,17.95147983,7.378370659
