alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
24.77,24.34,7.35,15.79,6.02,8.06,6.01,6.02,0.29,0.53,0.03,0.06,0.30,0.02,17.9,55.6,57.1
17.46,30.19,26.09,12.65,6.54,9.02,6.31,6.01,0.22,0.52,0.02,0.15,0.25,0.00,19.6,40.5,36.8
20.75,3.54,30.80,22.90,6.08,6.82,6.10,6.09,0.60,0.02,0.04,0.65,0.25,0.07,17.6,54.8,56.3
11.22,29.22,30.61,11.50,6.53,9.36,6.04,6.06,0.26,0.02,0.08,0.66,0.25,0.00,19.4,46.3,44.0
17.33,23.93,21.01,24.39,7.75,8.77,7.95,7.93,0.72,0.03,0.02,0.25,0.27,0.02,21.2,11.9,0.0
3.78,21.46,5.91,11.23,6.47,7.08,6.29,6.31,0.33,0.06,0.03,0.08,0.30,0.05,18.3,30.1,25.4
28.16,16.56,22.51,15.27,7.03,7.38,7.21,6.69,0.75,0.54,0.02,0.03,0.27,0.05,19.7,16.0,6.7
30.88,1.84,22.94,2.16,7.48,7.38,7.42,7.01,0.75,0.48,0.02,0.14,0.27,0.05,20.1,13.0,2.6
13.63,67.39,28.36,14.98,6.59,6.53,6.05,6.09,0.72,0.02,0.02,0.06,0.09,0.00,24.6,65.4,61.9
28.44,26.92,25.09,17.56,6.13,6.02,6.26,6.01,0.72,0.58,0.59,0.33,0.27,0.11,16.9,61.5,65.3
5.98,24.16,1.15,11.25,6.41,7.71,6.06,6.06,0.25,0.25,0.08,0.43,0.30,0.02,18.1,41.4,39.5
28.57,3.96,8.45,17.95,7.46,7.38,6.80,6.99,0.17,0.18,0.02,0.44,0.30,0.05,19.8,13.8,3.8
29.88,23.74,2.69,15.45,6.39,7.88,6.22,6.33,0.34,0.03,0.02,0.26,0.30,0.02,18.6,31.8,27.2
31.36,13.84,23.05,15.88,7.76,7.40,7.20,7.39,0.72,0.57,0.04,0.72,0.25,0.05,20.3,12.2,1.3
7.55,59.76,22.93,28.40,7.55,9.47,6.63,6.32,0.21,0.02,0.02,0.09,0.09,0.00,26.0,32.3,20.0
20.76,6.27,25.13,17.45,6.41,6.93,6.43,6.28,0.27,0.28,0.05,0.59,0.25,0.07,18.4,32.2,27.9
31.90,17.06,23.44,11.71,6.98,6.83,6.77,6.70,0.67,0.28,0.02,0.14,0.25,0.07,19.3,18.5,10.1
10.29,65.45,12.94,7.88,7.55,8.56,8.16,6.91,0.05,0.02,0.02,0.03,0.07,0.00,27.7,26.6,11.3
6.22,57.19,12.53,21.39,7.25,8.96,6.36,6.22,0.20,0.02,0.04,0.71,0.14,0.00,25.0,36.0,25.6
12.72,30.26,0.39,12.06,6.23,8.74,6.00,6.05,0.19,0.56,0.02,0.03,0.30,0.00,19.0,48.2,46.9
11.78,26.94,30.55,31.33,6.20,6.07,6.07,6.02,0.26,0.02,0.03,0.65,0.25,0.09,17.0,64.8,69.2
3.18,22.38,19.85,15.52,6.36,6.82,6.12,6.15,0.21,0.03,0.15,0.45,0.30,0.05,17.8,39.1,37.0
8.68,29.07,0.04,25.64,6.56,9.40,6.20,6.59,0.02,0.71,0.67,0.26,0.30,0.00,20.0,26.7,19.5
30.37,24.31,3.94,12.13,7.29,7.88,6.40,6.72,0.32,0.48,0.02,0.21,0.30,0.02,19.7,18.0,9.2
3.22,23.76,1.57,0.03,7.69,8.72,8.51,7.89,0.33,0.03,0.02,0.02,0.25,0.02,21.3,11.9,0.0
7.19,15.20,22.74,20.08,7.35,7.21,7.66,7.39,0.27,0.69,0.02,0.07,0.27,0.07,20.3,12.3,1.6
28.94,77.25,29.75,19.22,6.00,6.78,6.05,6.17,0.47,0.04,0.04,0.27,0.02,0.00,25.9,78.5,76.7
17.82,23.65,12.08,15.01,6.15,7.99,6.01,6.01,0.26,0.72,0.05,0.64,0.30,0.02,17.9,50.6,51.0
28.98,24.32,25.30,27.27,6.41,7.86,6.45,6.56,0.40,0.68,0.03,0.71,0.25,0.02,19.3,27.2,20.9
8.03,24.16,26.05,11.25,6.41,7.76,6.29,6.25,0.12,0.25,0.08,0.43,0.25,0.02,18.7,34.3,30.2
10.07,22.49,1.45,25.07,6.76,6.47,6.22,6.50,0.67,0.59,0.03,0.19,0.30,0.09,18.2,27.6,22.4
9.07,71.10,25.73,20.94,7.48,8.02,6.56,6.51,0.05,0.03,0.10,0.50,0.02,0.00,27.7,35.3,21.9
0.25,14.70,25.11,5.96,6.48,6.71,6.28,6.00,0.43,0.68,0.02,0.48,0.27,0.07,17.9,41.6,40.0
10.69,22.20,20.24,18.61,6.48,6.93,6.16,6.29,0.46,0.02,0.02,0.26,0.30,0.05,18.1,32.4,28.5
32.00,59.18,22.78,7.77,6.04,7.39,6.04,6.02,0.55,0.03,0.02,0.65,0.11,0.00,24.0,67.2,64.8
9.30,57.95,22.60,7.70,7.67,9.49,7.47,7.01,0.60,0.02,0.02,0.60,0.11,0.00,26.7,23.1,8.0
9.39,22.10,11.76,17.89,6.58,7.02,6.01,6.19,0.52,0.06,0.03,0.40,0.30,0.05,17.9,36.0,32.9
29.36,66.72,25.54,24.88,6.45,7.48,6.43,6.32,0.08,0.02,0.14,0.09,0.07,0.00,26.2,45.0,35.4
34.25,23.47,34.24,15.91,6.05,6.26,6.00,6.02,0.74,0.09,0.04,0.74,0.25,0.09,17.0,69.4,74.9
3.47,18.90,22.93,28.40,7.58,7.22,6.63,6.65,0.21,0.06,0.02,0.75,0.27,0.07,19.5,17.0,8.1
0.44,14.79,23.36,26.18,7.28,7.17,6.82,6.69,0.40,0.55,0.02,0.42,0.25,0.07,19.6,16.5,7.4
7.85,71.78,7.70,7.10,7.69,7.65,8.82,6.81,0.02,0.04,0.07,0.42,0.02,0.00,28.4,29.7,14.4
33.93,21.57,2.32,0.52,6.70,6.40,6.30,6.39,0.47,0.06,0.10,0.69,0.30,0.09,18.1,29.6,25.0
28.96,23.89,32.36,17.72,6.04,8.09,6.01,6.14,0.02,0.59,0.03,0.04,0.25,0.02,18.2,57.5,59.0
28.69,30.31,17.52,28.12,6.26,8.44,6.01,6.07,0.10,0.72,0.02,0.74,0.30,0.00,19.0,46.6,44.9
31.53,20.89,25.08,4.12,6.39,6.78,6.46,6.23,0.52,0.58,0.02,0.71,0.25,0.07,18.3,33.9,30.2
6.64,21.80,12.79,24.40,6.88,7.01,6.46,6.69,0.27,0.25,0.06,0.29,0.30,0.05,19.1,19.6,11.8
3.69,20.79,24.98,8.88,6.47,6.94,6.44,6.17,0.31,0.11,0.06,0.71,0.25,0.07,18.3,33.7,29.8
6.73,1.73,8.24,11.24,6.59,6.81,6.01,6.34,0.26,0.03,0.05,0.39,0.30,0.07,18.0,33.2,29.5
33.39,15.91,22.88,21.48,7.07,6.84,6.77,6.71,0.75,0.28,0.02,0.02,0.27,0.07,19.4,18.0,9.6
12.27,29.55,12.39,29.04,6.83,9.31,6.27,6.31,0.27,0.73,0.08,0.03,0.30,0.00,19.9,27.6,20.7
30.68,28.80,23.82,10.70,7.40,9.50,6.70,6.73,0.66,0.03,0.02,0.25,0.25,0.00,21.0,17.5,7.2
10.45,28.85,2.54,10.56,7.98,9.27,8.54,7.82,0.53,0.04,0.02,0.03,0.25,0.00,21.9,12.6,0.3
28.23,31.12,9.09,22.60,7.15,8.43,6.27,6.40,0.21,0.09,0.16,0.13,0.27,0.00,20.4,25.1,17.1
8.49,18.74,22.74,20.21,7.35,7.21,7.66,7.35,0.33,0.75,0.02,0.07,0.27,0.07,20.3,12.4,1.7
9.67,17.55,24.98,21.11,6.47,6.78,6.44,6.17,0.70,0.12,0.06,0.69,0.25,0.07,18.2,34.2,30.6
6.56,31.09,9.09,21.79,6.44,8.73,6.33,6.31,0.03,0.72,0.02,0.72,0.27,0.00,19.9,31.8,25.9
30.40,19.25,22.80,10.40,7.79,7.43,7.49,6.96,0.75,0.69,0.03,0.08,0.25,0.05,20.2,12.9,2.4
29.13,15.80,0.02,5.48,6.45,6.78,6.25,6.28,0.08,0.06,0.05,0.28,0.30,0.07,18.0,32.4,28.6
10.68,65.31,30.84,19.08,6.17,9.04,6.00,6.01,0.53,0.04,0.63,0.14,0.07,0.00,25.3,69.6,66.4
17.73,75.11,29.15,27.00,6.16,6.78,6.15,6.20,0.70,0.03,0.67,0.21,0.02,0.00,25.9,67.6,63.3
32.90,22.39,30.82,9.14,6.16,6.34,6.14,6.01,0.47,0.42,0.03,0.19,0.25,0.09,17.2,57.7,60.3
27.01,21.56,25.32,21.01,6.52,6.50,6.45,6.11,0.68,0.43,0.02,0.70,0.25,0.09,18.0,37.0,34.2
31.97,13.88,0.10,4.49,7.51,7.39,8.17,7.60,0.73,0.57,0.02,0.40,0.27,0.05,20.5,11.5,0.5
2.35,29.22,13.87,11.50,6.53,9.24,6.04,6.06,0.26,0.28,0.13,0.66,0.30,0.00,19.1,40.7,37.5
28.03,83.19,13.59,22.60,6.01,6.29,6.00,6.02,0.75,0.03,0.02,0.04,0.07,0.00,24.7,95.5,98.7
26.73,1.36,14.12,5.15,6.72,7.37,6.27,6.31,0.32,0.02,0.03,0.09,0.30,0.05,18.5,26.7,21.1
3.69,21.20,24.98,13.20,6.73,6.94,6.42,6.56,0.74,0.12,0.11,0.59,0.25,0.07,18.9,23.7,16.9
1.77,59.18,19.85,9.16,6.34,7.39,6.04,6.02,0.55,0.03,0.02,0.65,0.14,0.00,24.1,57.0,52.2
30.96,16.30,25.08,10.02,6.97,7.39,6.44,6.71,0.36,0.59,0.02,0.26,0.25,0.05,19.3,19.9,11.8
11.12,30.10,25.32,27.02,6.43,8.67,6.53,6.17,0.02,0.63,0.02,0.15,0.25,0.00,19.9,34.7,29.4
29.24,71.11,11.40,18.10,7.12,8.58,9.06,6.68,0.07,0.02,0.03,0.06,0.02,0.00,28.2,30.7,15.7
2.30,22.11,1.93,25.20,6.03,7.01,6.01,6.19,0.54,0.12,0.03,0.40,0.30,0.05,17.5,49.7,50.3
24.34,2.44,29.34,21.79,6.36,6.82,6.18,6.09,0.52,0.55,0.62,0.10,0.25,0.07,18.0,44.2,43.0
6.55,9.93,7.58,23.70,6.64,6.82,6.20,6.30,0.04,0.02,0.04,0.62,0.30,0.07,18.2,29.9,25.3
15.34,14.00,23.61,24.42,7.40,7.38,6.73,6.71,0.68,0.59,0.03,0.02,0.25,0.05,19.6,16.3,7.1
28.23,31.12,9.09,25.47,6.70,8.46,6.35,6.45,0.21,0.09,0.16,0.73,0.27,0.00,20.3,26.0,18.3
2.13,49.95,26.10,18.86,6.75,9.37,6.39,6.67,0.62,0.02,0.05,0.10,0.16,0.00,24.4,30.5,19.5
27.93,50.02,12.45,15.30,7.67,9.50,9.21,7.96,0.30,0.08,0.04,0.70,0.16,0.00,26.2,19.6,4.3
5.74,43.13,29.62,15.17,6.00,8.47,6.08,6.09,0.21,0.05,0.03,0.51,0.23,0.00,21.6,63.0,62.2
19.72,30.33,28.51,9.23,6.48,7.89,6.07,6.17,0.58,0.06,0.02,0.17,0.27,0.00,19.5,42.2,39.0
21.93,14.18,23.64,25.69,7.48,7.08,6.94,7.37,0.48,0.02,0.02,0.12,0.25,0.07,20.1,13.4,3.1
30.25,49.63,27.35,22.59,7.11,9.29,6.21,6.43,0.50,0.06,0.03,0.11,0.16,0.00,24.1,34.2,24.3
31.34,24.31,10.26,15.38,7.47,7.86,6.37,6.87,0.44,0.06,0.03,0.04,0.30,0.02,19.8,17.1,7.9
10.49,18.84,20.42,24.52,7.40,7.41,8.53,7.30,0.16,0.62,0.02,0.02,0.25,0.05,20.4,12.1,1.2
31.50,49.58,28.61,24.52,6.67,8.02,6.18,6.35,0.06,0.03,0.06,0.09,0.16,0.00,23.6,40.2,32.1
7.44,58.64,22.69,12.80,7.36,7.07,6.08,6.32,0.28,0.02,0.02,0.39,0.14,0.00,24.8,41.2,32.1
27.22,81.27,5.70,1.17,6.01,6.00,6.10,6.02,0.73,0.02,0.06,0.10,0.14,0.00,23.1,111.9,120.4
10.45,28.59,8.51,10.56,8.00,9.50,8.51,6.93,0.50,0.02,0.03,0.03,0.25,0.00,21.7,14.1,2.3
6.01,57.62,11.77,8.46,7.78,9.41,7.98,7.34,0.35,0.02,0.02,0.11,0.11,0.00,26.9,22.1,6.7
7.12,49.00,3.39,25.05,7.03,9.46,8.81,6.67,0.39,0.02,0.03,0.13,0.18,0.00,25.0,23.5,10.4
29.62,49.70,0.72,18.54,7.58,8.04,8.84,7.41,0.09,0.04,0.03,0.22,0.16,0.00,25.6,20.5,6.0
21.96,7.14,23.39,23.10,7.36,7.14,6.99,6.82,0.75,0.02,0.02,0.05,0.25,0.07,19.8,15.0,5.4
19.52,14.86,0.85,14.94,7.44,6.84,6.71,6.90,0.22,0.60,0.02,0.62,0.30,0.07,19.5,15.6,6.4
6.93,58.79,1.53,24.82,7.14,8.45,6.60,6.53,0.15,0.02,0.05,0.25,0.11,0.00,25.8,30.0,17.5
3.05,43.41,23.02,20.21,7.63,9.39,7.54,6.72,0.27,0.23,0.11,0.17,0.20,0.00,24.1,20.3,7.3
28.97,77.26,25.80,23.51,6.60,8.54,6.28,6.84,0.09,0.02,0.14,0.43,0.00,0.00,28.1,41.0,28.5
32.92,43.28,25.19,18.20,7.60,7.37,6.41,6.78,0.73,0.09,0.02,0.18,0.23,0.00,23.4,25.6,14.5
26.62,23.57,10.11,14.90,6.74,6.23,6.21,6.09,0.05,0.02,0.04,0.40,0.30,0.09,17.4,39.8,38.2
31.39,43.61,15.79,28.10,7.29,8.06,8.74,6.39,0.35,0.02,0.07,0.02,0.20,0.00,23.7,25.0,13.6
18.01,22.49,25.80,12.17,6.77,6.40,6.48,6.51,0.05,0.02,0.03,0.20,0.27,0.09,18.5,27.1,21.4
29.07,66.72,25.60,12.01,6.64,7.43,6.45,6.29,0.20,0.02,0.03,0.46,0.05,0.00,26.2,43.0,32.9
14.66,15.93,31.02,3.34,6.53,6.69,6.01,6.31,0.74,0.10,0.02,0.03,0.25,0.07,18.0,41.1,39.1
32.55,23.76,23.87,14.96,6.53,7.94,6.42,6.45,0.34,0.02,0.13,0.06,0.27,0.02,19.2,26.5,20.1
5.63,24.46,9.89,26.49,6.30,6.13,6.12,6.22,0.75,0.44,0.35,0.10,0.30,0.09,17.0,46.2,46.4
28.79,65.76,23.39,10.34,7.68,9.50,8.54,6.58,0.05,0.02,0.08,0.75,0.05,0.00,27.7,28.1,13.2
8.41,16.30,25.08,11.27,6.62,7.40,6.44,6.29,0.26,0.59,0.02,0.26,0.25,0.05,18.7,27.8,22.2
28.13,14.43,23.15,24.33,7.66,7.39,6.93,6.74,0.72,0.41,0.02,0.02,0.25,0.05,19.8,14.9,5.3
26.44,60.68,34.49,20.91,6.01,6.18,6.00,6.00,0.02,0.05,0.08,0.73,0.16,0.00,22.3,97.2,103.2
31.25,29.51,30.77,29.63,6.18,9.28,6.03,6.00,0.72,0.63,0.13,0.12,0.25,0.00,19.1,56.9,57.3
25.90,13.90,22.96,15.69,7.12,7.39,7.38,6.54,0.75,0.42,0.04,0.18,0.25,0.05,19.6,17.0,8.0
6.62,19.78,22.88,15.53,7.58,6.88,7.33,6.96,0.75,0.29,0.04,0.14,0.25,0.07,19.9,14.1,4.2
1.95,23.81,0.69,20.88,7.61,7.90,6.78,6.72,0.19,0.58,0.03,0.03,0.30,0.02,20.0,15.4,5.7
13.91,22.50,25.25,12.17,7.65,6.40,6.54,6.53,0.07,0.02,0.06,0.20,0.25,0.09,18.9,23.3,16.5
0.91,14.79,22.54,26.18,7.37,7.17,6.85,6.69,0.40,0.22,0.02,0.42,0.27,0.07,19.6,16.0,6.8
12.56,43.48,3.47,26.44,6.53,9.31,8.52,6.83,0.73,0.04,0.02,0.21,0.20,0.00,23.7,24.7,13.2
30.68,28.80,23.82,10.63,7.40,9.35,6.70,6.73,0.11,0.02,0.02,0.25,0.25,0.00,20.9,17.5,7.2
9.86,49.99,28.08,24.64,6.64,7.40,6.19,6.13,0.75,0.02,0.06,0.74,0.16,0.00,23.3,46.0,39.6
10.73,42.95,13.75,10.46,7.21,8.59,8.59,6.49,0.04,0.04,0.06,0.29,0.23,0.00,23.6,23.3,11.5
28.58,9.93,1.30,24.85,6.64,6.82,6.29,6.51,0.23,0.02,0.02,0.60,0.30,0.07,18.5,25.4,19.4
5.86,66.07,26.53,21.48,7.26,9.31,6.31,7.09,0.25,0.02,0.07,0.02,0.05,0.00,27.3,32.2,18.5
6.55,30.08,12.30,9.57,6.65,9.05,6.21,6.61,0.53,0.07,0.02,0.03,0.30,0.00,20.1,25.8,18.3
21.17,21.99,32.30,19.11,6.02,7.00,6.09,6.07,0.24,0.13,0.03,0.04,0.25,0.05,17.7,58.4,60.7
1.25,29.94,25.56,28.16,6.24,8.76,6.25,6.13,0.29,0.04,0.64,0.17,0.27,0.00,19.4,43.0,40.0
3.91,49.68,23.34,16.53,6.81,9.49,7.54,6.92,0.10,0.02,0.05,0.75,0.16,0.00,25.1,23.6,10.4
4.57,59.82,11.63,16.04,7.66,9.47,8.66,6.92,0.75,0.04,0.02,0.42,0.09,0.00,27.1,23.9,8.7
30.63,56.46,32.44,25.31,6.05,6.07,6.01,6.06,0.08,0.03,0.16,0.24,0.23,0.00,21.2,93.7,100.1
14.77,66.72,30.39,11.55,6.64,7.43,6.05,6.29,0.20,0.02,0.05,0.21,0.05,0.00,25.9,52.0,44.1
12.17,24.30,12.24,4.81,7.51,7.90,7.27,6.72,0.22,0.59,0.05,0.15,0.30,0.02,20.2,14.6,4.4
26.57,24.44,7.65,4.43,7.69,7.95,6.56,7.08,0.57,0.69,0.02,0.15,0.30,0.02,20.2,14.7,4.6
29.39,24.75,24.89,27.70,7.05,7.71,6.34,6.71,0.25,0.03,0.14,0.42,0.27,0.02,19.7,20.9,12.6
27.85,71.13,11.92,10.23,7.47,9.10,8.46,6.96,0.52,0.04,0.08,0.29,0.02,0.00,28.6,27.8,11.9
26.16,12.09,1.52,24.31,7.12,6.76,6.28,6.55,0.60,0.73,0.04,0.23,0.30,0.07,18.7,22.3,15.4
9.65,13.74,8.69,15.17,7.60,7.37,6.38,6.71,0.60,0.41,0.02,0.18,0.30,0.05,19.3,17.5,8.9
19.64,49.60,23.34,16.59,6.80,8.58,7.56,6.30,0.05,0.02,0.06,0.75,0.16,0.00,24.3,30.8,20.0
19.25,59.82,11.56,13.61,7.58,9.47,8.34,7.73,0.22,0.02,0.02,0.21,0.09,0.00,27.4,22.4,6.6
7.38,26.69,8.82,8.96,6.22,6.01,6.03,6.04,0.19,0.51,0.05,0.20,0.30,0.11,16.6,59.4,63.1
20.48,17.69,14.00,12.96,7.60,7.47,7.73,8.11,0.75,0.40,0.05,0.13,0.30,0.05,20.6,11.3,0.1
19.15,23.97,1.59,15.39,7.56,7.87,6.89,6.79,0.19,0.58,0.02,0.13,0.30,0.02,20.1,14.6,4.6
15.92,14.17,15.53,10.76,7.57,7.44,8.73,7.37,0.29,0.02,0.05,0.05,0.25,0.05,20.5,11.8,0.7
29.15,29.07,3.77,25.42,7.04,9.39,8.05,6.66,0.02,0.07,0.02,0.26,0.27,0.00,21.1,17.0,6.5
33.21,56.91,14.26,25.35,6.87,9.50,6.41,6.51,0.30,0.04,0.74,0.13,0.14,0.00,25.4,31.5,19.7
30.81,43.61,15.71,28.10,7.29,8.06,8.75,6.39,0.33,0.05,0.07,0.06,0.20,0.00,23.7,25.0,13.5
31.37,0.60,22.73,6.28,7.73,6.85,6.70,6.94,0.04,0.57,0.03,0.62,0.27,0.07,19.7,15.6,6.2
33.39,15.62,23.60,21.57,7.05,6.83,6.77,6.71,0.69,0.30,0.02,0.21,0.25,0.07,19.4,18.3,9.8
6.64,21.80,12.79,24.40,6.84,7.01,6.46,6.69,0.27,0.57,0.02,0.29,0.30,0.05,19.0,19.9,12.1
8.75,23.75,23.72,19.00,7.65,7.93,6.83,6.58,0.37,0.14,0.02,0.60,0.25,0.02,20.1,17.1,7.7
6.90,76.35,22.44,5.75,7.51,9.50,9.04,7.61,0.71,0.02,0.02,0.15,0.00,0.00,29.6,27.3,10.1
13.92,17.09,6.02,1.00,7.64,7.37,7.31,7.32,0.46,0.06,0.08,0.02,0.30,0.05,20.2,11.8,1.0
26.79,11.63,1.32,30.45,6.53,6.76,6.04,6.27,0.26,0.08,0.15,0.75,0.30,0.07,17.9,35.4,32.3
25.90,13.90,22.26,15.69,7.13,7.39,7.38,6.54,0.75,0.43,0.04,0.18,0.27,0.05,19.6,16.8,7.8
30.78,19.83,5.45,11.73,7.29,7.37,6.36,6.57,0.60,0.05,0.02,0.18,0.30,0.05,19.1,19.4,11.5
29.35,67.91,28.27,29.62,6.22,8.04,6.16,6.15,0.69,0.02,0.02,0.26,0.05,0.00,25.8,59.0,52.9
28.47,66.72,25.54,17.94,7.79,7.43,6.45,6.77,0.06,0.02,0.14,0.09,0.05,0.00,27.2,33.1,19.8
15.84,29.23,26.81,14.95,6.94,9.37,6.26,6.53,0.30,0.63,0.03,0.74,0.25,0.00,20.3,25.8,18.0
16.94,49.16,26.76,19.48,6.81,7.90,6.26,6.14,0.70,0.02,0.02,0.08,0.18,0.00,23.4,41.6,34.0
19.45,57.64,22.82,11.59,6.64,8.77,6.23,6.33,0.30,0.02,0.02,0.03,0.14,0.00,24.9,39.3,29.8
27.21,22.49,23.67,22.48,6.52,6.29,6.62,6.02,0.73,0.73,0.02,0.24,0.27,0.09,17.7,40.8,39.1
29.26,58.01,18.83,27.44,7.00,8.04,6.58,6.87,0.06,0.04,0.03,0.51,0.14,0.00,25.9,28.0,14.9
7.06,66.59,27.16,7.48,6.06,9.46,6.25,6.21,0.73,0.02,0.09,0.23,0.05,0.00,25.9,58.9,52.8
4.67,43.57,23.12,7.40,7.02,7.56,7.26,6.56,0.46,0.08,0.07,0.35,0.23,0.00,23.6,24.4,12.9
32.00,13.84,23.05,23.29,7.76,7.40,7.20,7.37,0.72,0.57,0.04,0.23,0.25,0.05,20.3,12.2,1.4
31.53,22.60,25.08,4.32,6.47,6.78,6.50,6.23,0.52,0.06,0.02,0.10,0.25,0.05,18.4,32.2,27.8
9.81,46.25,27.69,26.38,6.00,6.61,6.20,6.00,0.38,0.02,0.71,0.68,0.20,0.00,21.6,69.5,70.2
10.13,17.80,17.28,25.99,6.62,7.40,6.37,6.53,0.61,0.50,0.03,0.18,0.30,0.05,18.7,23.5,16.8
27.93,21.50,28.25,12.20,6.58,6.47,6.19,6.16,0.39,0.02,0.02,0.20,0.25,0.09,17.8,39.8,37.7
27.93,21.26,25.94,12.20,6.58,6.47,6.19,6.22,0.37,0.02,0.02,0.20,0.27,0.09,17.9,36.8,34.1
10.00,28.95,28.27,26.04,6.51,9.43,6.19,6.14,0.22,0.02,0.12,0.55,0.25,0.00,19.6,38.9,34.8
29.35,60.44,27.74,14.82,6.10,9.38,6.15,6.02,0.11,0.02,0.03,0.25,0.09,0.00,24.7,64.0,60.2
26.78,97.22,26.24,29.50,6.74,6.22,6.49,6.58,0.37,0.02,0.08,0.02,0.00,0.00,26.9,74.2,70.2
10.58,7.82,5.86,25.53,6.85,6.91,6.41,6.53,0.07,0.02,0.04,0.75,0.30,0.07,18.8,22.0,15.0
6.27,72.47,28.52,10.18,6.69,7.34,6.12,6.67,0.44,0.02,0.14,0.10,0.02,0.00,27.0,45.7,35.2
1.98,24.39,24.66,15.38,6.69,7.87,6.39,6.32,0.37,0.69,0.07,0.20,0.27,0.02,19.1,27.4,21.3
22.08,15.32,1.86,27.46,7.54,7.36,6.70,6.96,0.21,0.60,0.03,0.60,0.30,0.07,19.7,14.1,4.4
29.54,49.00,3.39,27.12,7.26,9.47,8.75,6.67,0.36,0.02,0.03,0.13,0.18,0.00,25.0,22.7,9.3
32.72,24.30,23.93,4.81,7.48,7.69,8.34,6.89,0.23,0.62,0.02,0.73,0.25,0.02,20.6,13.8,3.1
31.50,28.91,15.19,11.04,7.45,9.26,7.36,6.77,0.36,0.05,0.08,0.12,0.30,0.00,21.1,15.1,4.2
25.96,18.50,7.35,10.74,6.11,7.39,6.01,6.03,0.31,0.62,0.03,0.13,0.30,0.05,17.5,51.0,51.9
5.98,24.16,1.15,11.25,6.41,7.74,6.06,6.21,0.47,0.25,0.04,0.43,0.30,0.02,18.3,36.7,33.5
7.51,67.09,25.29,28.41,6.03,6.71,6.05,6.00,0.43,0.03,0.08,0.02,0.09,0.00,24.4,77.1,76.6
28.86,21.74,19.43,24.24,6.94,7.08,6.37,6.76,0.28,0.59,0.02,0.73,0.30,0.05,19.1,19.4,11.4
7.75,43.97,26.81,25.94,7.07,9.50,6.22,6.53,0.24,0.04,0.05,0.40,0.20,0.00,23.2,30.5,20.7
7.30,30.07,15.49,12.52,6.42,8.72,6.00,6.07,0.45,0.03,0.02,0.46,0.30,0.00,19.1,43.2,40.7
1.91,21.95,15.65,15.51,7.58,7.02,6.32,6.54,0.11,0.03,0.02,0.20,0.30,0.05,19.0,20.2,12.5
13.04,22.15,16.98,1.84,6.29,6.91,6.00,6.26,0.23,0.05,0.02,0.69,0.30,0.05,17.7,39.8,37.9
9.96,20.56,11.64,1.05,6.72,6.78,6.10,6.16,0.74,0.10,0.10,0.42,0.30,0.07,18.0,34.1,30.6
26.79,13.99,10.31,30.45,6.53,6.75,6.04,6.27,0.24,0.57,0.02,0.39,0.30,0.07,17.9,35.4,32.3
31.23,26.69,28.48,3.87,6.04,6.08,6.06,6.06,0.26,0.25,0.03,0.43,0.27,0.09,16.9,67.1,72.1
29.67,22.49,25.25,15.38,6.77,6.40,6.54,6.50,0.44,0.02,0.02,0.20,0.25,0.09,18.6,26.4,20.6
24.34,17.30,19.85,15.45,6.36,6.82,6.02,6.01,0.03,0.02,0.75,0.09,0.30,0.07,17.5,46.0,45.7
16.32,5.38,2.81,28.75,7.28,7.37,6.54,6.69,0.03,0.56,0.02,0.45,0.30,0.05,19.4,17.0,8.2
29.08,49.55,25.31,13.07,7.22,7.55,6.37,6.57,0.22,0.02,0.06,0.44,0.18,0.00,24.2,30.1,19.2
15.24,21.87,23.31,18.84,7.33,7.42,6.94,7.59,0.69,0.05,0.02,0.19,0.25,0.05,20.2,12.9,2.4
27.01,66.25,5.84,28.03,7.48,8.76,8.46,6.50,0.31,0.04,0.02,0.75,0.05,0.00,27.5,30.1,15.8
7.34,28.78,24.78,25.61,7.77,9.34,6.41,6.51,0.18,0.23,0.09,0.13,0.27,0.00,20.6,21.5,12.5
27.93,29.37,26.05,3.59,6.77,9.25,6.46,6.18,0.36,0.70,0.03,0.71,0.25,0.00,20.0,30.6,24.3
5.50,17.71,17.28,15.49,7.60,7.40,6.52,6.88,0.75,0.50,0.02,0.18,0.30,0.05,19.6,15.4,6.0
12.40,57.30,14.31,5.59,7.89,9.45,6.64,6.88,0.71,0.02,0.02,0.67,0.14,0.00,26.2,25.0,10.9
12.16,43.27,26.11,26.91,6.96,9.40,6.35,6.52,0.16,0.03,0.02,0.66,0.23,0.00,23.1,28.9,18.9
14.63,17.77,27.79,11.77,6.03,6.73,6.19,6.22,0.07,0.02,0.05,0.05,0.25,0.07,17.7,49.9,50.2
10.84,65.31,30.84,0.48,6.16,8.57,6.00,6.01,0.15,0.02,0.06,0.14,0.07,0.00,25.2,70.0,66.9
10.61,20.44,0.22,25.03,6.67,6.78,6.19,6.28,0.47,0.02,0.10,0.68,0.30,0.07,18.1,30.3,25.8
12.79,43.20,17.06,7.08,7.52,9.35,8.58,6.81,0.10,0.02,0.04,0.07,0.23,0.00,24.1,19.5,6.3
